id;question;extra;suspicious_status;suspicious_note
677;I don’t think [either:t.determ,c.y,d.1of2,e.positive] solution is perfect.;Я не думаю, что любое из двух решений идеально.;0;
678;You may choose [either:t.determ,c.y,d.1of2,e.positive] method for your experiment.;Ты можешь выбрать любой из двух методов для эксперимента.;0;
679;He doesn’t like [either:t.determ,c.y,d.1of2,e.positive] of the available options.;Ему не нравится ни один из двух доступных вариантов.;0;
680;She bought a dress, but she couldn’t decide on [either:t.determ,c.y,d.1of2,e.positive] color.;Она купила платье, но не могла выбрать ни один из двух цветов.;0;
681;[Either:t.determ,c.y,d.1of2,e.positive] answer would be acceptable in this case.;Любой из двух ответов будет приемлем в этом случае.;0;
682;He stood at the crossroads, looking at [either:t.determ,c.y,d.1of2,e.positive] direction with uncertainty.;Он стоял на перекрестке, смотря в любую из двух сторон с неуверенностью.;0;
683;There was a road on [either:t.determ,c.y,d.1of2,e.positive] side of the river.;По обе стороны реки была дорога.;0;
684;I don’t think [either:t.determ,c.y,d.1of2,e.positive] of us wants to lose this opportunity.;Я не думаю, что кто-то из нас двоих хочет упустить эту возможность.;0;
685;You should try [either:t.determ,c.y,d.1of2,e.positive] key to unlock the door.;Попробуй любой из двух ключей, чтобы открыть дверь.;0;
686;[Each:t.determ,c.y,d.1ofgrp,e.individuality] student must submit their assignment before Friday.;Каждый студент должен сдать свое задание до пятницы.;0;
687;She gave [each:t.determ,c.y,d.1ofgrp,e.individuality] of her children a separate gift.;Она подарила каждому из своих детей отдельный подарок.;0;
688;[Each:t.determ,c.y,d.1ofgrp,e.individuality] participant received a certificate of completion.;Каждый участник получил сертификат о прохождении.;0;
689;The teacher spoke to [each:t.determ,c.y,d.1ofgrp,e.individuality] student separately.;Учитель поговорил с каждым студентом отдельно.;0;
690;I greeted [each:t.determ,c.y,d.1ofgrp,e.individuality] guest personally as they arrived.;Я лично приветствовал каждого гостя по прибытии.;0;
691;She placed a flower on [each:t.determ,c.y,d.1ofgrp,e.individuality] desk before the meeting.;Она положила цветок на каждый стол перед собранием.;0;
692;[Each:t.determ,c.y,d.1ofgrp,e.individuality] chapter in this book has a summary at the end.;Каждая глава в этой книге имеет резюме в конце.;0;
693;He checked [each:t.determ,c.y,d.1ofgrp,e.individuality] email carefully before replying.;Он внимательно проверил каждое письмо перед ответом.;0;
694;[Each:t.determ,c.y,d.1ofgrp,e.individuality] of the candidates will have a chance to speak.;Каждый из кандидатов получит возможность высказаться.;0;
695;I spent time talking to [each:t.determ,c.y,d.1ofgrp,e.individuality] employee about their concerns.;Я поговорил с каждым сотрудником об их проблемах.;0;
696;[Every:t.determ,c.y,d.1ofgrp,e.general] morning, she goes for a run in the park.;Каждое утро она бегает в парке.;0;
697;[Every:t.determ,c.y,d.1ofgrp,e.general] employee must follow the company's guidelines.;Каждый сотрудник должен соблюдать правила компании.;0;
698;He reads a new book [every:t.determ,c.y,d.1ofgrp,e.general] month.;Он читает новую книгу каждый месяц.;0;
699;I wake up at the same time [every:t.determ,c.y,d.1ofgrp,e.general] day.;Я просыпаюсь в одно и то же время каждый день.;0;
700;She calls her parents [every:t.determ,c.y,d.1ofgrp,e.general] Sunday evening.;Она звонит родителям каждое воскресенье вечером.;0;
701;The team meets for a briefing [every:t.determ,c.y,d.1ofgrp,e.general] Monday morning.;Команда собирается на брифинг каждое утро понедельника.;0;
702;[Every:t.determ,c.y,d.1ofgrp,e.general] child in the school was given a free book.;Каждому ребенку в школе подарили бесплатную книгу.;0;
703;The system is checked for updates [every:t.determ,c.y,d.1ofgrp,e.general] week.;Система проверяется на обновления каждую неделю.;0;
704;We clean the house [every:t.determ,c.y,d.1ofgrp,e.general] Saturday.;Мы убираем дом каждую субботу.;0;
705;[Every:t.determ,c.y,d.1ofgrp,e.general] seat in the theater was taken.;Каждое место в театре было занято.;0;
706;[Both:t.determ,c.y,d.2,e.positive] of my friends are coming to the party.;Оба моих друга придут на вечеринку.;0;
707;He is good at [both:t.determ,c.y,d.2,e.positive] math and science.;Он хорош и в математике, и в науке.;0;
708;She can speak [both:t.determ,c.y,d.2,e.positive] French and Spanish fluently.;Она свободно говорит и на французском, и на испанском.;0;
709;They [both:t.determ,c.y,d.2,e.positive] agreed to the terms of the contract.;Они оба согласились с условиями контракта.;0;
710;[Both:t.determ,c.y,d.2,e.positive] solutions are acceptable in this case.;Оба решения приемлемы в этом случае.;0;
711;We visited [both:t.determ,c.y,d.2,e.positive] cities during our trip.;Мы посетили оба города во время поездки.;0;
712;He likes [both:t.determ,c.y,d.2,e.positive] coffee and tea.;Ему нравятся и кофе, и чай.;0;
